timestamp,dhw_heat_kWh,dhw_heat_kW,water_L,water_LperH
2019-01-05 15:00:00,246.50086999999996,246.50086999999996,4814.0,4814.0
2019-01-05 16:00:00,258.89248000000003,258.89248000000003,5056.0,5056.0
2019-01-05 17:00:00,45.316425,45.316425,885.0,885.0
2019-01-05 18:00:00,38.710980000000006,38.710980000000006,756.0,756.0
2019-01-05 19:00:00,29.340465,29.340465,573.0,573.0
2019-01-05 20:00:00,142.75953999999996,142.75953999999996,2788.0,2788.0
2019-01-05 21:00:00,147.36799000000002,147.36799000000002,2878.0,2878.0
2019-01-05 22:00:00,149.51859999999996,149.51859999999996,2920.0,2920.0
2019-01-05 23:00:00,15.87355,15.87355,310.0,310.0
2019-01-06 00:00:00,24.219965000000006,24.219965000000006,473.0,473.0
2019-01-06 01:00:00,20.994049999999998,20.994049999999998,410.0,410.0
2019-01-06 02:00:00,17.10247,17.10247,334.0,334.0
2019-01-06 03:00:00,21.147665000000003,21.147665000000003,413.0,413.0
2019-01-06 04:00:00,17.665725,17.665725,345.0,345.0
2019-01-06 05:00:00,25.346475,25.346475,495.0,495.0
2019-01-06 06:00:00,19.611514999999997,19.611514999999997,383.0,383.0
2019-01-06 07:00:00,428.43223500000005,428.43223500000005,8367.0,8367.0
2019-01-06 08:00:00,436.9322649999999,436.9322649999999,8533.0,8533.0
2019-01-06 09:00:00,118.07873000000002,118.07873000000002,2306.0,2306.0
2019-01-06 10:00:00,118.28354999999999,118.28354999999999,2310.0,2310.0
2019-01-06 11:00:00,91.65694999999998,91.65694999999997,1790.0,1790.0
2019-01-06 12:00:00,70.611695,70.611695,1379.0,1379.0
2019-01-06 13:00:00,80.03341499999998,80.03341499999998,1563.0,1563.0
2019-01-06 14:00:00,79.93100499999998,79.93100499999998,1561.0,1561.0
2019-01-06 15:00:00,249.67558000000002,249.67558000000002,4876.0,4876.0
2019-01-06 16:00:00,249.36835000000002,249.36835000000002,4870.0,4870.0
2019-01-06 17:00:00,34.973015000000004,34.973015000000004,683.0,683.0
2019-01-06 18:00:00,38.50616,38.50616,752.0,752.0
2019-01-06 19:00:00,39.069415,39.069415,763.0,763.0
2019-01-06 20:00:00,148.28967999999998,148.28967999999998,2896.0,2896.0
2019-01-06 21:00:00,156.38007000000002,156.38007000000002,3054.0,3054.0
2019-01-06 22:00:00,150.03064999999998,150.03064999999998,2930.0,2930.0
2019-01-06 23:00:00,16.89765,16.89765,330.0,330.0
2019-01-07 00:00:00,9.472925,9.472925,185.0,185.0
2019-01-07 01:00:00,8.448825,8.448825,165.0,165.0
2019-01-07 02:00:00,7.219905000000001,7.219905000000001,141.0,141.0
2019-01-07 03:00:00,10.292205,10.292205,201.0,201.0
2019-01-07 04:00:00,11.87956,11.87956,232.0,232.0
2019-01-07 05:00:00,9.370515,9.370515,183.0,183.0
2019-01-07 06:00:00,9.370515,9.370515,183.0,183.0
2019-01-07 07:00:00,459.052825,459.052825,8965.0,8965.0
2019-01-07 08:00:00,115.21124999999999,115.21125,2250.0,2250.0
2019-01-07 09:00:00,94.72925,94.72925,1850.0,1850.0
2019-01-07 10:00:00,118.02752500000003,118.02752500000003,2305.0,2305.0
2019-01-07 11:00:00,102.30759,102.30759,1998.0,1998.0
2019-01-07 12:00:00,215.57304999999997,215.57304999999997,4210.0,4210.0
2019-01-07 13:00:00,111.52448999999996,111.52448999999997,2178.0,2178.0
2019-01-07 14:00:00,111.166055,111.166055,2171.0,2171.0
2019-01-07 15:00:00,101.38589999999999,101.38589999999999,1980.0,1980.0
2019-01-07 16:00:00,63.033354999999986,63.033354999999986,1231.0,1231.0
2019-01-07 17:00:00,68.20505999999999,68.20505999999999,1332.0,1332.0
2019-01-07 18:00:00,197.60009500000004,197.60009500000004,3859.0,3859.0
2019-01-07 19:00:00,211.27183000000002,211.27183000000002,4126.0,4126.0
2019-01-07 20:00:00,217.05799500000006,217.05799500000006,4239.0,4239.0
2019-01-07 21:00:00,203.027825,203.027825,3965.0,3965.0
2019-01-07 22:00:00,10.957870000000002,10.95787,214.0,214.0
2019-01-07 23:00:00,11.418714999999999,11.418714999999999,223.0,223.0
2019-01-08 00:00:00,12.852454999999999,12.852454999999999,251.0,251.0
2019-01-08 01:00:00,7.936774999999999,7.936774999999999,155.0,155.0
2019-01-08 02:00:00,6.707855,6.707855,131.0,131.0
2019-01-08 03:00:00,8.90967,8.90967,174.0,174.0
2019-01-08 04:00:00,17.153675000000003,17.153675000000003,335.0,335.0
2019-01-08 05:00:00,8.704849999999999,8.704849999999999,170.0,170.0
2019-01-08 06:00:00,12.186789999999998,12.186789999999998,238.0,238.0
2019-01-08 07:00:00,452.3449700000001,452.3449700000001,8834.0,8834.0
2019-01-08 08:00:00,116.03052999999998,116.03052999999998,2266.0,2266.0
2019-01-08 09:00:00,75.7834,75.7834,1480.0,1480.0
2019-01-08 10:00:00,101.43710499999999,101.43710499999999,1981.0,1981.0
2019-01-08 11:00:00,108.24736999999998,108.24736999999998,2114.0,2114.0
2019-01-08 12:00:00,212.347135,212.347135,4147.0,4147.0
2019-01-08 13:00:00,119.35885499999999,119.35885499999999,2331.0,2331.0
2019-01-08 14:00:00,111.780515,111.780515,2183.0,2183.0
2019-01-08 15:00:00,99.388905,99.388905,1941.0,1941.0
2019-01-08 16:00:00,67.744215,67.744215,1323.0,1323.0
2019-01-08 17:00:00,58.936955,58.936955,1151.0,1151.0
2019-01-08 18:00:00,209.63326999999998,209.63326999999995,4094.0,4094.0
2019-01-08 19:00:00,238.00083999999998,238.00083999999998,4648.0,4648.0
2019-01-08 20:00:00,209.9405,209.9405,4100.0,4100.0
2019-01-08 21:00:00,193.50369500000002,193.503695,3779.0,3779.0
2019-01-08 22:00:00,12.2892,12.2892,240.0,240.0
2019-01-08 23:00:00,11.77715,11.77715,230.0,230.0
2019-01-09 00:00:00,9.42172,9.42172,184.0,184.0
2019-01-09 01:00:00,9.268105,9.268105,181.0,181.0
2019-01-09 02:00:00,7.987979999999999,7.987979999999999,156.0,156.0
2019-01-09 03:00:00,9.72895,9.728950000000001,190.0,190.0
2019-01-09 04:00:00,10.957870000000002,10.95787,214.0,214.0
2019-01-09 05:00:00,10.13859,10.138589999999999,198.0,198.0
2019-01-09 06:00:00,8.448825,8.448825,165.0,165.0
2019-01-09 07:00:00,478.715545,478.715545,9349.0,9349.0
2019-01-09 08:00:00,111.57569499999998,111.57569499999998,2179.0,2179.0
2019-01-09 09:00:00,75.83460500000001,75.83460500000001,1481.0,1481.0
2019-01-09 10:00:00,103.53651,103.53651,2022.0,2022.0
2019-01-09 11:00:00,101.38590000000002,101.3859,1980.0,1980.0
2019-01-09 12:00:00,207.38024999999993,207.38024999999993,4050.0,4050.0
2019-01-09 13:00:00,119.87090500000002,119.87090500000002,2341.0,2341.0
2019-01-09 14:00:00,99.90095500000002,99.90095500000002,1951.0,1951.0
2019-01-09 15:00:00,112.49738500000002,112.49738500000002,2197.0,2197.0
2019-01-09 16:00:00,77.26834499999997,77.26834499999997,1509.0,1509.0
2019-01-09 17:00:00,72.045435,72.045435,1407.0,1407.0
2019-01-09 18:00:00,218.95257999999998,218.95257999999998,4276.0,4276.0
2019-01-09 19:00:00,214.13931,214.13931,4182.0,4182.0
2019-01-09 20:00:00,195.80792000000002,195.80792000000002,3824.0,3824.0
2019-01-09 21:00:00,224.22669499999998,224.22669499999998,4379.0,4379.0
2019-01-09 22:00:00,12.954865000000002,12.954865000000002,253.0,253.0
2019-01-09 23:00:00,16.59042,16.59042,324.0,324.0
2019-01-10 00:00:00,10.03618,10.03618,196.0,196.0
2019-01-10 01:00:00,12.135585,12.135585,237.0,237.0
2019-01-10 02:00:00,9.370515,9.370515,183.0,183.0
2019-01-10 03:00:00,9.2169,9.2169,180.0,180.0
2019-01-10 04:00:00,9.42172,9.42172,184.0,184.0
2019-01-10 05:00:00,8.244005000000001,8.244005000000001,161.0,161.0
2019-01-10 06:00:00,11.009075000000001,11.009075000000001,215.0,215.0
2019-01-10 07:00:00,469.6522600000001,469.6522600000001,9172.0,9172.0
2019-01-10 08:00:00,114.28956000000001,114.28956000000001,2232.0,2232.0
2019-01-10 09:00:00,79.57257000000001,79.57257000000001,1554.0,1554.0
2019-01-10 10:00:00,99.79854500000003,99.79854500000003,1949.0,1949.0
2019-01-10 11:00:00,121.25343999999998,121.25343999999998,2368.0,2368.0
2019-01-10 12:00:00,209.01880999999997,209.01880999999997,4082.0,4082.0
2019-01-10 13:00:00,103.075665,103.07566500000001,2013.0,2013.0
2019-01-10 14:00:00,103.48530500000001,103.48530500000001,2021.0,2021.0
2019-01-10 15:00:00,96.93106500000002,96.93106500000002,1893.0,1893.0
2019-01-10 16:00:00,73.06953500000002,73.06953500000002,1427.0,1427.0
2019-01-10 17:00:00,68.870725,68.870725,1345.0,1345.0
2019-01-10 18:00:00,222.997775,222.997775,4355.0,4355.0
2019-01-10 19:00:00,195.96153500000003,195.96153500000003,3827.0,3827.0
2019-01-10 20:00:00,208.55796499999997,208.55796499999997,4073.0,4073.0
2019-01-10 21:00:00,217.36522499999998,217.36522499999998,4245.0,4245.0
2019-01-10 22:00:00,8.29521,8.29521,162.0,162.0
2019-01-10 23:00:00,11.46992,11.46992,224.0,224.0
2019-01-11 00:00:00,6.86147,6.86147,134.0,134.0
2019-01-11 01:00:00,8.70485,8.70485,170.0,170.0
2019-01-11 02:00:00,9.012080000000001,9.012080000000001,176.0,176.0
2019-01-11 03:00:00,9.42172,9.42172,184.0,184.0
2019-01-11 04:00:00,8.346415,8.346415,163.0,163.0
2019-01-11 05:00:00,10.804255,10.804255,211.0,211.0
2019-01-11 06:00:00,12.391609999999996,12.391609999999996,242.0,242.0
2019-01-11 07:00:00,470.42033499999997,470.4203349999999,9187.0,9187.0
2019-01-11 08:00:00,115.364865,115.364865,2253.0,2253.0
2019-01-11 09:00:00,89.60875,89.60875,1750.0,1750.0
2019-01-11 10:00:00,103.63892,103.63892000000001,2024.0,2024.0
2019-01-11 11:00:00,102.41,102.41,2000.0,2000.0
2019-01-11 12:00:00,223.100185,223.100185,4357.0,4357.0
2019-01-11 13:00:00,105.78953,105.78953,2066.0,2066.0
2019-01-11 14:00:00,104.56060999999998,104.56060999999998,2042.0,2042.0
2019-01-11 15:00:00,97.08468000000003,97.08468000000003,1896.0,1896.0
2019-01-11 16:00:00,70.25325999999998,70.25325999999998,1372.0,1372.0
2019-01-11 17:00:00,69.17795499999998,69.17795499999998,1351.0,1351.0
2019-01-11 18:00:00,217.00679000000002,217.00679000000002,4238.0,4238.0
2019-01-11 19:00:00,215.67546000000004,215.67546000000004,4212.0,4212.0
2019-01-11 20:00:00,208.71157999999997,208.71157999999997,4076.0,4076.0
2019-01-11 21:00:00,207.27783999999997,207.27783999999997,4048.0,4048.0
2019-01-11 22:00:00,11.87956,11.87956,232.0,232.0
2019-01-11 23:00:00,11.213894999999997,11.213894999999997,219.0,219.0
2019-01-12 00:00:00,18.536209999999993,18.536209999999993,362.0,362.0
2019-01-12 01:00:00,23.50309499999999,23.50309499999999,459.0,459.0
2019-01-12 02:00:00,20.738024999999997,20.738024999999997,405.0,405.0
2019-01-12 03:00:00,16.027165,16.027165,313.0,313.0
2019-01-12 04:00:00,24.322375,24.322375,475.0,475.0
2019-01-12 05:00:00,22.325380000000003,22.325380000000006,436.0,436.0
2019-01-12 06:00:00,22.12056,22.12056,432.0,432.0
2019-01-12 07:00:00,443.33288999999996,443.33288999999996,8658.0,8658.0
2019-01-12 08:00:00,450.3479749999999,450.3479749999999,8795.0,8795.0
2019-01-12 09:00:00,122.840795,122.840795,2399.0,2399.0
2019-01-12 10:00:00,113.93112500000001,113.93112500000001,2225.0,2225.0
2019-01-12 11:00:00,110.551595,110.551595,2159.0,2159.0
2019-01-12 12:00:00,77.62678,77.62678,1516.0,1516.0
2019-01-12 13:00:00,80.13582499999998,80.13582499999998,1565.0,1565.0
2019-01-12 14:00:00,74.810505,74.810505,1461.0,1461.0
2019-01-12 15:00:00,264.01298,264.01298,5156.0,5156.0
2019-01-12 16:00:00,238.20565999999997,238.20566,4652.0,4652.0
2019-01-12 17:00:00,49.72005499999999,49.72005499999999,971.0,971.0
2019-01-12 18:00:00,34.051325,34.051325,665.0,665.0
2019-01-12 19:00:00,34.665785,34.665785,677.0,677.0
2019-01-12 20:00:00,163.03672,163.03672,3184.0,3184.0
2019-01-12 21:00:00,158.27465499999997,158.27465499999997,3091.0,3091.0
2019-01-12 22:00:00,145.780635,145.780635,2847.0,2847.0
2019-01-12 23:00:00,18.53621,18.53621,362.0,362.0
2019-01-13 00:00:00,19.713924999999996,19.713924999999996,385.0,385.0
2019-01-13 01:00:00,23.400685000000003,23.400685000000003,457.0,457.0
2019-01-13 02:00:00,26.370574999999995,26.370574999999995,515.0,515.0
2019-01-13 03:00:00,14.798245,14.798245,289.0,289.0
2019-01-13 04:00:00,22.274175000000003,22.274175000000003,435.0,435.0
2019-01-13 05:00:00,22.837429999999994,22.837429999999994,446.0,446.0
2019-01-13 06:00:00,25.756114999999998,25.756114999999998,503.0,503.0
2019-01-13 07:00:00,457.82390499999985,457.82390499999985,8941.0,8941.0
2019-01-13 08:00:00,437.64913500000006,437.64913500000006,8547.0,8547.0
2019-01-13 09:00:00,117.25944999999999,117.25944999999999,2290.0,2290.0
2019-01-13 10:00:00,117.46427000000001,117.46427000000001,2294.0,2294.0
2019-01-13 11:00:00,88.73826500000003,88.73826500000003,1733.0,1733.0
2019-01-13 12:00:00,80.13582500000001,80.13582500000001,1565.0,1565.0
2019-01-13 13:00:00,78.75328999999999,78.75328999999999,1538.0,1538.0
2019-01-13 14:00:00,74.7593,74.7593,1460.0,1460.0
2019-01-13 15:00:00,271.3865,271.3865,5300.0,5300.0
2019-01-13 16:00:00,249.98280999999994,249.98280999999994,4882.0,4882.0
2019-01-13 17:00:00,37.123625000000004,37.123625000000004,725.0,725.0
2019-01-13 18:00:00,32.87361,32.87361,642.0,642.0
2019-01-13 19:00:00,38.864595,38.864595,759.0,759.0
2019-01-13 20:00:00,156.38007,156.38007,3054.0,3054.0
2019-01-13 21:00:00,142.24749,142.24749,2778.0,2778.0
2019-01-13 22:00:00,147.16316999999998,147.16316999999998,2874.0,2874.0
2019-01-13 23:00:00,17.4097,17.4097,340.0,340.0
2019-01-14 00:00:00,13.057274999999999,13.057274999999999,255.0,255.0
2019-01-14 01:00:00,8.141595,8.141595,159.0,159.0
2019-01-14 02:00:00,9.11449,9.11449,178.0,178.0
2019-01-14 03:00:00,9.165695,9.165695,179.0,179.0
2019-01-14 04:00:00,12.289199999999997,12.289199999999997,240.0,240.0
2019-01-14 05:00:00,12.442815000000001,12.442815000000001,243.0,243.0
2019-01-14 06:00:00,10.599435,10.599435,207.0,207.0
2019-01-14 07:00:00,483.98965999999996,483.98965999999996,9452.0,9452.0
2019-01-14 08:00:00,109.68110999999999,109.68110999999999,2142.0,2142.0
2019-01-14 09:00:00,80.64787500000003,80.64787500000003,1575.0,1575.0
2019-01-14 10:00:00,109.16906,109.16905999999999,2132.0,2132.0
2019-01-14 11:00:00,105.84073500000002,105.84073500000002,2067.0,2067.0
2019-01-14 12:00:00,240.15145,240.15145,4690.0,4690.0
2019-01-14 13:00:00,103.48530499999998,103.48530499999998,2021.0,2021.0
2019-01-14 14:00:00,114.033535,114.033535,2227.0,2227.0
2019-01-14 15:00:00,107.786525,107.786525,2105.0,2105.0
2019-01-14 16:00:00,77.93401,77.93401,1522.0,1522.0
2019-01-14 17:00:00,63.340585,63.340585,1237.0,1237.0
2019-01-14 18:00:00,212.859185,212.859185,4157.0,4157.0
2019-01-14 19:00:00,223.30500499999997,223.30500499999997,4361.0,4361.0
2019-01-14 20:00:00,214.190515,214.190515,4183.0,4183.0
2019-01-14 21:00:00,185.97655999999998,185.97655999999998,3632.0,3632.0
2019-01-14 22:00:00,16.385600000000004,16.385600000000004,320.0,320.0
2019-01-14 23:00:00,12.80125,12.80125,250.0,250.0
2019-01-15 00:00:00,12.2892,12.2892,240.0,240.0
2019-01-15 01:00:00,11.930765000000001,11.930765000000001,233.0,233.0
2019-01-15 02:00:00,10.34341,10.343409999999999,202.0,202.0
2019-01-15 03:00:00,11.521125,11.521125,225.0,225.0
2019-01-15 04:00:00,11.469919999999998,11.469919999999998,224.0,224.0
2019-01-15 05:00:00,7.68075,7.680750000000001,150.0,150.0
2019-01-15 06:00:00,8.60244,8.60244,168.0,168.0
2019-01-15 07:00:00,453.88112,453.88112,8864.0,8864.0
2019-01-15 08:00:00,114.34076500000002,114.34076500000002,2233.0,2233.0
2019-01-15 09:00:00,79.26534000000001,79.26534000000001,1548.0,1548.0
2019-01-15 10:00:00,106.81362999999999,106.81362999999999,2086.0,2086.0
2019-01-15 11:00:00,114.90402,114.90402,2244.0,2244.0
2019-01-15 12:00:00,218.03089,218.03089,4258.0,4258.0
2019-01-15 13:00:00,116.491375,116.491375,2275.0,2275.0
2019-01-15 14:00:00,102.25638500000001,102.25638500000001,1997.0,1997.0
2019-01-15 15:00:00,99.74734,99.74734,1948.0,1948.0
2019-01-15 16:00:00,61.70202499999999,61.70202499999999,1205.0,1205.0
2019-01-15 17:00:00,69.89482500000001,69.89482500000001,1365.0,1365.0
2019-01-15 18:00:00,211.27183,211.27183,4126.0,4126.0
2019-01-15 19:00:00,209.63326999999998,209.63326999999995,4094.0,4094.0
2019-01-15 20:00:00,221.2056,221.2056,4320.0,4320.0
2019-01-15 21:00:00,213.32003000000003,213.32003000000003,4166.0,4166.0
2019-01-15 22:00:00,6.45183,6.45183,126.0,126.0
2019-01-15 23:00:00,12.084379999999996,12.084379999999994,236.0,236.0
2019-01-16 00:00:00,10.394615,10.394615,203.0,203.0
2019-01-16 01:00:00,13.10848,13.10848,256.0,256.0
2019-01-16 02:00:00,8.141595,8.141595,159.0,159.0
2019-01-16 03:00:00,11.316304999999998,11.316304999999996,221.0,221.0
2019-01-16 04:00:00,8.397619999999998,8.397619999999998,164.0,164.0
2019-01-16 05:00:00,12.340405000000002,12.340405000000002,241.0,241.0
2019-01-16 06:00:00,8.448825,8.448825,165.0,165.0
2019-01-16 07:00:00,465.76068000000004,465.76068000000004,9096.0,9096.0
2019-01-16 08:00:00,109.16905999999999,109.16905999999999,2132.0,2132.0
2019-01-16 09:00:00,102.30759000000002,102.30759000000002,1998.0,1998.0
2019-01-16 10:00:00,99.84975000000001,99.84975000000001,1950.0,1950.0
2019-01-16 11:00:00,110.39798,110.39798,2156.0,2156.0
2019-01-16 12:00:00,196.47358499999999,196.47358499999999,3837.0,3837.0
2019-01-16 13:00:00,104.816635,104.816635,2047.0,2047.0
2019-01-16 14:00:00,115.92812000000002,115.92812000000002,2264.0,2264.0
2019-01-16 15:00:00,109.06664999999998,109.06664999999998,2130.0,2130.0
2019-01-16 16:00:00,77.62678000000001,77.62678000000001,1516.0,1516.0
2019-01-16 17:00:00,79.72618500000003,79.72618500000003,1557.0,1557.0
2019-01-16 18:00:00,205.38325499999996,205.38325499999996,4011.0,4011.0
2019-01-16 19:00:00,216.80197000000004,216.80197000000004,4234.0,4234.0
2019-01-16 20:00:00,221.92246999999998,221.92246999999998,4334.0,4334.0
2019-01-16 21:00:00,213.01280000000003,213.01280000000003,4160.0,4160.0
2019-01-16 22:00:00,10.03618,10.03618,196.0,196.0
2019-01-16 23:00:00,10.95787,10.95787,214.0,214.0
2019-01-17 00:00:00,8.1928,8.1928,160.0,160.0
2019-01-17 01:00:00,15.3615,15.361500000000001,300.0,300.0
2019-01-17 02:00:00,8.858465,8.858465,173.0,173.0
2019-01-17 03:00:00,11.725945,11.725944999999998,229.0,229.0
2019-01-17 04:00:00,7.578339999999999,7.578339999999999,148.0,148.0
2019-01-17 05:00:00,12.340405000000002,12.340405000000002,241.0,241.0
2019-01-17 06:00:00,16.59042,16.59042,324.0,324.0
2019-01-17 07:00:00,472.3149200000001,472.3149200000001,9224.0,9224.0
2019-01-17 08:00:00,115.979325,115.979325,2265.0,2265.0
